seed_val:    1
 0.150,     0.938,    [     0.000],    20.086
 0.933,     0.922,    [     0.000],    20.086
 0.940,     0.930,    [     0.000],    20.086
 0.944,     0.935,    [     0.000],    20.086
 0.946,     0.936,    [     0.000],    20.086
 0.947,     0.937,    [     0.000],    20.086
 0.200,     0.939,    [     0.000],    20.086
 0.936,     0.930,    [     0.000],    20.086
 0.943,     0.934,    [     0.000],    20.086
 0.947,     0.937,    [     0.000],    20.086
 0.951,     0.939,    [     0.000],    20.086
 0.952,     0.939,    [     0.000],    20.086
 0.250,     0.938,    [     0.000],    20.086
 0.934,     0.930,    [     0.000],    20.086
 0.939,     0.932,    [     0.000],    20.086
 0.943,     0.935,    [     0.000],    20.086
 0.946,     0.937,    [     0.000],    20.086
 0.947,     0.937,    [     0.000],    20.086
 0.300,     0.940,    [     0.000],    20.086
 0.934,     0.931,    [     0.000],    20.086
 0.941,     0.936,    [     0.000],    20.086
 0.944,     0.939,    [     0.000],    20.086
 0.946,     0.940,    [     0.000],    20.086
 0.949,     0.941,    [     0.000],    20.086
 0.350,     0.941,    [     0.000],    20.086
 0.934,     0.930,    [     0.000],    20.086
 0.942,     0.937,    [     0.000],    20.086
 0.945,     0.939,    [     0.000],    20.086
 0.948,     0.942,    [     0.000],    20.086
 0.950,     0.943,    [     0.000],    20.086
 0.400,     0.941,    [     0.000],    20.086
 0.938,     0.929,    [     0.000],    20.086
 0.945,     0.934,    [     0.000],    20.086
 0.948,     0.937,    [     0.000],    20.086
 0.949,     0.938,    [     0.000],    20.086
 0.951,     0.939,    [     0.000],    20.086
 0.450,     0.939,    [     0.000],    20.086
 0.932,     0.932,    [     0.000],    20.086
 0.939,     0.935,    [     0.000],    20.086
 0.943,     0.937,    [     0.000],    20.086
 0.945,     0.939,    [     0.000],    20.086
 0.947,     0.939,    [     0.000],    20.086
 0.500,     0.940,    [     0.000],    20.086
 0.933,     0.929,    [     0.000],    20.086
 0.939,     0.935,    [     0.000],    20.086
 0.943,     0.938,    [     0.000],    20.086
 0.945,     0.940,    [     0.000],    20.086
 0.946,     0.941,    [     0.000],    20.086
 0.550,     0.944,    [     0.000],    20.086
 0.936,     0.928,    [     0.000],    20.086
 0.941,     0.934,    [     0.000],    20.086
 0.944,     0.937,    [     0.000],    20.086
 0.947,     0.939,    [     0.000],    20.086
 0.948,     0.940,    [     0.000],    20.086
 0.600,     0.940,    [     0.000],    20.086


seed_val:    3
 0.788,     0.775,    [     0.000],    20.086
 0.912,     0.907,    [     0.000],    20.086
 0.927,     0.924,    [     0.000],    20.086
 0.933,     0.929,    [     0.000],    20.086
 0.936,     0.933,    [     0.000],    20.086
 0.939,     0.935,    [     0.000],    20.086
 0.941,     0.936,    [     0.000],    20.086
 0.942,     0.937,    [     0.000],    20.086
 0.943,     0.939,    [     0.000],    20.086
 0.944,     0.940,    [     0.000],    20.086
 0.945,     0.942,    [     0.000],    20.086
 0.946,     0.943,    [     0.000],    20.086
 0.946,     0.943,    [     0.000],    20.086
 0.946,     0.943,    [     0.000],    20.086
 0.948,     0.945,    [     0.000],    20.086

 pctg,    rr,    α,    β
 0.600,     0.941,    [     0.000],    20.086

 pctg_inductive,    rr,    α,    β
 0.000,     0.893,    [     0.000],    20.086
 0.955,     0.919,    [     0.000],    20.086
 0.962,     0.923,    [     0.000],    20.086
 0.967,     0.930,    [     0.000],    20.086
 0.971,     0.933,    [     0.000],    20.086
 0.973,     0.934,    [     0.000],    20.086
 0.050,     0.934,    [     0.000],    20.086
 0.920,     0.922,    [     0.000],    20.086
 0.930,     0.925,    [     0.000],    20.086
 0.933,     0.926,    [     0.000],    20.086
 0.938,     0.934,    [     0.000],    20.086
 0.940,     0.930,    [     0.000],    20.086
 0.100,     0.931,    [     0.000],    20.086
 0.936,     0.922,    [     0.000],    20.086
 0.942,     0.927,    [     0.000],    20.086
 0.947,     0.931,    [     0.000],    20.086
 0.949,     0.933,    [     0.000],    20.086
 0.951,     0.933,    [     0.000],    20.086
 0.150,     0.934,    [     0.000],    20.086
 0.929,     0.921,    [     0.000],    20.086
 0.938,     0.926,    [     0.000],    20.086
 0.943,     0.928,    [     0.000],    20.086
 0.945,     0.927,    [     0.000],    20.086
 0.946,     0.926,    [     0.000],    20.086
 0.200,     0.935,    [     0.000],    20.086
 0.939,     0.920,    [     0.000],    20.086
 0.946,     0.928,    [     0.000],    20.086
 0.950,     0.934,    [     0.000],    20.086
 0.952,     0.936,    [     0.000],    20.086
 0.953,     0.939,    [     0.000],    20.086
 0.250,     0.937,    [     0.000],    20.086
 0.924,     0.932,    [     0.000],    20.086
 0.932,     0.937,    [     0.000],    20.086
 0.935,     0.939,    [     0.000],    20.086
 0.937,     0.940,    [     0.000],    20.086
 0.939,     0.942,    [     0.000],    20.086
 0.300,     0.941,    [     0.000],    20.086
 0.936,     0.922,    [     0.000],    20.086
 0.943,     0.931,    [     0.000],    20.086
 0.945,     0.934,    [     0.000],    20.086
 0.948,     0.934,    [     0.000],    20.086
 0.949,     0.936,    [     0.000],    20.086
 0.350,     0.938,    [     0.000],    20.086
 0.939,     0.921,    [     0.000],    20.086
 0.946,     0.928,    [     0.000],    20.086
 0.948,     0.932,    [     0.000],    20.086
 0.950,     0.934,    [     0.000],    20.086
 0.951,     0.935,    [     0.000],    20.086
 0.400,     0.936,    [     0.000],    20.086
 0.931,     0.929,    [     0.000],    20.086
 0.938,     0.935,    [     0.000],    20.086
 0.942,     0.939,    [     0.000],    20.086
 0.945,     0.940,    [     0.000],    20.086
 0.947,     0.942,    [     0.000],    20.086
 0.450,     0.941,    [     0.000],    20.086
 0.931,     0.927,    [     0.000],    20.086
 0.939,     0.934,    [     0.000],    20.086
 0.942,     0.938,    [     0.000],    20.086
 0.944,     0.938,    [     0.000],    20.086
 0.946,     0.940,    [     0.000],    20.086
 0.500,     0.943,    [     0.000],    20.086
 0.929,     0.927,    [     0.000],    20.086
 0.936,     0.935,    [     0.000],    20.086
 0.940,     0.938,    [     0.000],    20.086
 0.942,     0.940,    [     0.000],    20.086
 0.944,     0.941,    [     0.000],    20.086
 0.550,     0.946,    [     0.000],    20.086
 0.929,     0.932,    [     0.000],    20.086
 0.937,     0.939,    [     0.000],    20.086
 0.940,     0.942,    [     0.000],    20.086
 0.942,     0.944,    [     0.000],    20.086
 0.944,     0.945,    [     0.000],    20.086
 0.600,     0.944,    [     0.000],    20.086


seed_val:    4
 0.803,     0.798,    [     0.000],    20.086
 0.908,     0.910,    [     0.000],    20.086
 0.926,     0.922,    [     0.000],    20.086
 0.932,     0.926,    [     0.000],    20.086
 0.937,     0.930,    [     0.000],    20.086
 0.940,     0.932,    [     0.000],    20.086
 0.941,     0.932,    [     0.000],    20.086
 0.943,     0.933,    [     0.000],    20.086
 0.944,     0.934,    [     0.000],    20.086
 0.945,     0.934,    [     0.000],    20.086
 0.946,     0.936,    [     0.000],    20.086
 0.947,     0.936,    [     0.000],    20.086
 0.948,     0.937,    [     0.000],    20.086
 0.949,     0.936,    [     0.000],    20.086
 0.949,     0.937,    [     0.000],    20.086

 pctg,    rr,    α,    β
 0.600,     0.944,    [     0.000],    20.086

 pctg_inductive,    rr,    α,    β
 0.000,     0.896,    [     0.000],    20.086
 0.921,     0.918,    [     0.000],    20.086
 0.936,     0.926,    [     0.000],    20.086
 0.947,     0.928,    [     0.000],    20.086
 0.953,     0.929,    [     0.000],    20.086
 0.957,     0.930,    [     0.000],    20.086
 0.050,     0.925,    [     0.000],    20.086
 0.936,     0.921,    [     0.000],    20.086
 0.948,     0.924,    [     0.000],    20.086
 0.951,     0.930,    [     0.000],    20.086
 0.953,     0.929,    [     0.000],    20.086
 0.955,     0.930,    [     0.000],    20.086
 0.100,     0.922,    [     0.000],    20.086
 0.923,     0.916,    [     0.000],    20.086
 0.931,     0.923,    [     0.000],    20.086
 0.938,     0.933,    [     0.000],    20.086
 0.943,     0.934,    [     0.000],    20.086
 0.946,     0.936,    [     0.000],    20.086
 0.150,     0.933,    [     0.000],    20.086
 0.923,     0.924,    [     0.000],    20.086
 0.934,     0.932,    [     0.000],    20.086
 0.940,     0.937,    [     0.000],    20.086
 0.946,     0.939,    [     0.000],    20.086
 0.947,     0.941,    [     0.000],    20.086
 0.200,     0.937,    [     0.000],    20.086
 0.931,     0.919,    [     0.000],    20.086
 0.938,     0.927,    [     0.000],    20.086
 0.942,     0.930,    [     0.000],    20.086
 0.944,     0.933,    [     0.000],    20.086
